Query_ID	Doc_ID	Rank	Score
1	257	1	7.460097204181359
1	304	2	6.571338720030353
1	308	3	6.203350110261786
1	323	4	6.0757719438025575
1	288	5	5.8108319189735145
1	326	6	5.583928579614752
1	268	7	5.577162797542678
1	370	8	5.542312120213852
1	334	9	5.243429892040736
1	376	10	5.138855018216177
1	406	11	4.803175058316978
1	349	12	4.716454966557881
1	359	13	4.689855085466295
1	395	14	4.396433030085403
1	419	15	3.7850574135627086
1	171	16	3.671256538075538
1	211	17	3.464509853404758
1	350	18	2.9746039000978115
1	382	19	2.692410360867029
1	384	20	2.603943300758472
2	323	1	8.711903710359888
2	383	2	8.557396744995119
2	334	3	8.486782017459324
2	326	4	8.351269173229303
2	304	5	8.155098137453818
2	370	6	7.740699200900321
2	349	7	7.321191097804233
2	268	8	6.316603345062718
2	419	9	5.858197979857032
2	395	10	5.758481330811733
2	350	11	5.45729333124755
2	211	12	5.398095467340389
2	308	13	5.213290519961774
2	30	14	5.1086077866044
2	171	15	4.964201910886294
2	384	16	4.82604214282236
2	257	17	4.816841587347294
2	376	18	4.701373474354111
2	359	19	4.287635293550359
2	288	20	4.212440035047381
3	211	1	5.324567278905352
3	383	2	5.221766839677322
3	12	3	5.214961440070561
3	350	4	5.1928766710144725
3	334	5	5.179012353564733
3	308	6	5.156770105931376
3	349	7	5.130532485255921
3	323	8	4.797838394703087
3	252	9	4.66663474009698
3	106	10	4.577279951869111
3	407	11	4.486902454480178
3	29	12	4.480893827554742
3	257	13	4.432205143107497
3	326	14	4.365101681188806
3	185	15	4.3402282260594625
3	170	16	4.334097897555779
3	419	17	4.296881694127688
3	395	18	4.226969365087209
3	316	19	4.046974078344764
3	154	20	3.8818081749830364
4	383	1	7.084825723950376
4	211	2	7.017356227611484
4	334	3	6.955078278992672
4	323	4	6.613326624275671
4	304	5	6.50319827968735
4	419	6	6.5022153111884435
4	308	7	6.403947566985702
4	326	8	6.213893527226256
4	268	9	6.154502912753769
4	257	10	6.1056285565548905
4	395	11	6.000664338554172
4	350	12	5.9560093309463245
4	349	13	5.937789400063383
4	171	14	5.928149615563187
4	376	15	5.716375830512132
4	288	16	5.639573978471828
4	370	17	5.457852534317036
4	384	18	5.106080002781749
4	30	19	5.045402118548576
4	359	20	4.834574865713071
5	395	1	4.6579879898836385
5	304	2	4.022809730137315
5	383	3	3.880513836723467
5	349	4	3.569412258683415
5	376	5	3.5071532781187926
5	334	6	3.4450450719619408
5	326	7	3.4119597969364914
5	308	8	3.2427309320180626
5	259	9	3.2075970558207034
5	211	10	3.1865467650111423
5	419	11	3.1784346149557554
5	374	12	3.1763603362753643
5	370	13	3.110688824919679
5	350	14	3.1084251446240962
5	268	15	3.062517322055708
5	170	16	3.0324370010833746
5	30	17	2.9158682246628063
5	106	18	2.9136411938289815
5	154	19	2.8717302267790297
5	29	20	2.853215139787104
6	323	1	8.903859857320052
6	304	2	8.279598265184749
6	308	3	8.198418425131631
6	268	4	7.886127542309113
6	324	5	7.608859104713962
6	326	6	7.304172513886305
6	257	7	7.2209606418339325
6	288	8	6.754862460076352
6	334	9	6.23015776368909
6	395	10	6.142569676849876
6	259	11	5.995591365003345
6	419	12	5.224846425219545
6	349	13	4.770974160790217
6	29	14	4.7211802926452915
6	359	15	4.691551752957096
6	30	16	4.675252963067617
6	211	17	4.617582478574473
6	383	18	4.5687045744429975
6	407	19	4.56268004524848
6	171	20	4.34776460644083
7	406	1	7.439604854703637
7	384	2	7.435421154781935
7	421	3	6.43239615706246
7	49	4	6.211587861987759
7	87	5	3.592108614228101
7	239	6	3.5223965129217056
7	153	7	3.185573266873983
7	169	8	2.8451370696718876
7	107	9	2.69229372779697
7	414	10	2.4704188344451357
7	156	11	2.4535854253142975
7	408	12	2.4317840754903632
7	413	13	2.373487872000071
7	226	14	2.347649310603317
7	31	15	2.3054746777024597
7	341	16	2.202633295984499
7	373	17	2.1781774305031467
7	185	18	2.152600118767107
7	170	19	2.1492179468126005
7	68	20	2.1346262378441043
8	339	1	13.08318154589554
8	358	2	12.82245221338518
8	61	3	8.92564490199566
8	155	4	8.075436807329048
8	269	5	7.980755914091803
8	303	6	6.903861244924242
8	242	7	6.6224739892534945
8	156	8	6.50116978460831
8	212	9	3.765497656617483
8	207	10	2.579193655226543
8	36	11	2.5378454814123885
8	80	12	2.462733069388162
8	88	13	2.3406234781512634
8	150	14	2.317159371092831
8	75	15	2.0717464014999836
8	221	16	1.982001938102365
8	149	17	1.9762641764722662
8	54	18	1.8562215316934578
8	258	19	1.80172069601076
8	355	20	1.7882838110109025
9	339	1	5.04792093908204
9	358	2	4.74130949121868
9	61	3	3.9896927350068303
9	269	4	3.8984358405103574
9	242	5	3.714673009786546
9	156	6	3.304651761633032
9	155	7	2.589279673356172
9	422	8	2.551021709650726
9	258	9	2.2400582305487085
9	198	10	2.1685855261645592
9	238	11	2.0756313417768877
9	303	12	1.9827393687854182
9	127	13	1.663620461577346
9	423	14	1.456106045257229
9	179	15	1.3109789219913606
9	68	16	1.2971166460784342
9	245	17	1.1807432723379436
9	31	18	1.1461765344927177
9	46	19	1.1274951141856038
9	54	20	1.116210545897401
10	61	1	7.581270546733193
10	155	2	6.507563901614521
10	269	3	6.143386653159964
10	156	4	4.644510808332111
10	358	5	4.278372596938076
10	339	6	3.7246953647517254
10	303	7	3.6225538502815207
10	242	8	3.379439236917295
10	68	9	2.6304597866619037
10	258	10	2.465665351646862
10	49	11	2.432783942881679
10	75	12	2.1461014098405813
10	405	13	2.0627049986983854
10	313	14	2.0220686182764465
10	340	15	2.0065089214337775
10	169	16	1.9009378825949441
10	384	17	1.8210916803743489
10	309	18	1.7931327655892044
10	88	19	1.7558522097622635
10	36	20	1.7264486079238457
11	198	1	6.458752969782787
11	195	2	3.7422395118681617
11	269	3	2.904807269999175
11	46	4	2.8795916774356947
11	339	5	2.553108673391383
11	200	6	2.4928850165278593
11	358	7	2.333872113263753
11	238	8	2.280471302414385
11	156	9	2.2798944693602428
11	142	10	2.2135621847714235
11	61	11	2.1510455028039317
11	135	12	2.135475419273517
11	272	13	2.1224301737916638
11	254	14	2.068632622748833
11	148	15	2.0208868510801414
11	41	16	2.012246411325184
11	25	17	1.975607033166888
11	242	18	1.9247365693020138
11	39	19	1.835522017660416
11	316	20	1.7447762855013156
12	358	1	8.906432749185797
12	61	2	8.767664971851266
12	156	3	7.554480856384815
12	242	4	7.142531772530698
12	155	5	7.048623236807862
12	269	6	6.909401074616824
12	339	7	6.647437693646131
12	303	8	6.335403200019723
12	198	9	4.238968149701103
12	31	10	3.161606776443895
12	46	11	2.7744725159381307
12	258	12	2.465665351646862
12	144	13	2.3780039371012047
12	159	14	2.176528672933962
