Query_ID	Doc_ID	Rank	Score
1	51	1	7.666666666666666
1	874	2	7.333333333333332
1	486	3	5.999999999999999
1	329	4	5.333333333333333
1	1268	5	4.666666666666667
1	792	6	4.666666666666666
1	12	7	4.333333333333333
1	1328	8	4.333333333333333
1	193	9	4.0
1	564	10	4.0
1	1263	11	3.9999999999999996
1	1144	12	3.666666666666667
1	522	13	3.6666666666666665
1	717	14	3.6666666666666665
1	114	15	3.6666666666666665
1	435	16	3.6666666666666665
1	876	17	3.6666666666666665
1	982	18	3.666666666666666
1	685	19	3.3333333333333335
1	252	20	3.3333333333333335
2	12	1	7.0
2	51	2	6.333333333333333
2	792	3	5.333333333333333
2	588	4	5.333333333333333
2	1147	5	5.333333333333333
2	92	6	4.666666666666666
2	1263	7	4.333333333333333
2	1169	8	4.333333333333333
2	100	9	4.0
2	640	10	4.0
2	712	11	4.0
2	329	12	3.9999999999999996
2	114	13	3.6666666666666665
2	14	14	3.6666666666666665
2	576	15	3.666666666666666
2	810	16	3.3333333333333335
2	658	17	3.3333333333333335
2	746	18	3.333333333333333
2	82	19	3.0
2	730	20	3.0
3	144	1	4.666666666666666
3	542	2	4.333333333333333
3	707	3	4.333333333333333
3	5	4	3.6666666666666665
3	564	5	3.6666666666666665
3	662	6	3.6666666666666665
3	395	7	3.6666666666666665
3	329	8	3.666666666666666
3	730	9	3.3333333333333335
3	1097	10	3.3333333333333335
3	980	11	3.333333333333333
3	158	12	3.333333333333333
3	962	13	3.333333333333333
3	982	14	3.0
3	579	15	3.0
3	1268	16	3.0
3	486	17	2.6666666666666665
3	266	18	2.6666666666666665
3	91	19	2.6666666666666665
3	1328	20	2.6666666666666665
4	660	1	7.666666666666665
4	179	2	7.0
4	188	3	7.0
4	189	4	6.333333333333333
4	193	5	6.333333333333333
4	1182	6	6.333333333333333
4	160	7	6.0
4	185	8	6.0
4	576	9	5.666666666666667
4	317	10	5.666666666666667
4	1202	11	5.333333333333334
4	375	12	5.333333333333333
4	166	13	5.333333333333333
4	97	14	5.333333333333333
4	575	15	5.333333333333333
4	1375	16	5.0
4	236	17	5.0
4	1198	18	5.0
4	332	19	5.0
4	541	20	4.666666666666666
5	329	1	3.9999999999999996
