Query_ID	Doc_ID	Rank	Score
1	257	1	7.722474809648998
1	304	2	7.619244101930106
1	308	3	7.501374006214205
1	288	4	7.114439882881878
1	268	5	7.099269270566615
1	323	6	7.064602284454564
1	326	7	6.919238231413988
1	349	8	6.644086738957954
1	334	9	6.15713393406153
1	370	10	5.9580521872397085
1	376	11	5.853288825615161
1	406	12	5.725609176585838
1	359	13	4.984123342873992
1	419	14	4.448051972191019
1	171	15	4.433630378470012
1	395	16	4.3104716577218225
1	211	17	4.227753922890909
1	382	18	3.870028165941677
1	350	19	3.854413735148717
1	170	20	3.630810630367838
2	326	1	10.39078390169318
2	323	2	9.804031575459934
2	334	3	9.73629317883916
2	304	4	9.14945938719928
2	370	5	9.13947703898296
2	383	6	8.822057589343558
2	349	7	8.30918177449593
2	268	8	6.030641857038386
2	395	9	5.282074531936745
2	384	10	5.180238908438469
2	419	11	5.129549854350153
2	211	12	4.842401083668773
2	308	13	4.687054171068226
2	376	14	4.683085979934425
2	257	15	4.589880677376836
2	350	16	4.574305823799104
2	171	17	4.5502904091617955
2	359	18	4.519363422703376
2	30	19	4.1329069430026975
2	288	20	3.832862818322386
3	349	1	7.4936734461099
3	12	2	7.056877148897056
3	308	3	6.711834591703211
3	211	4	6.6376904361157925
3	334	5	6.550043272855999
3	407	6	5.90146792450846
3	326	7	5.854129318814273
3	350	8	5.726519349305473
3	323	9	5.6798034205710595
3	316	10	5.612384854350834
3	383	11	5.539990572143491
3	395	12	5.475484398498683
3	106	13	5.444839388412188
3	185	14	5.430177238426198
3	257	15	5.423570246267872
3	170	16	5.405253132707574
3	374	17	5.340444580683527
3	252	18	5.3400554435489
3	29	19	5.314853583920007
3	335	20	5.268694772665073
4	211	1	10.212681776886795
4	308	2	9.72678241978468
4	326	3	9.443934170072703
4	383	4	9.315091680023547
4	334	5	9.267375751222602
4	268	6	9.197885381578399
4	323	7	8.93681996360605
4	257	8	8.64810048338527
4	349	9	8.567702293257055
4	304	10	8.563082468238036
4	419	11	8.541700076458337
4	395	12	8.388788962651951
4	370	13	8.154422175159997
4	350	14	8.122919997804438
4	171	15	7.929264994700545
4	288	16	7.921274692433844
4	359	17	7.570759652066535
4	376	18	7.495977724056241
4	384	19	7.4191795047564275
4	407	20	7.154552935220782
5	383	1	4.624222556370838
5	395	2	4.544868066819626
5	304	3	4.518493899410364
5	334	4	4.356487944245632
5	349	5	4.190525993553635
5	376	6	4.164447881389002
5	370	7	4.157356275065559
5	326	8	4.001274492189357
5	374	9	3.848332515970262
5	211	10	3.62919813878917
5	350	11	3.4883413962425776
5	419	12	3.4457419239851568
5	359	13	3.40439372741288
5	407	14	3.356471697613581
5	308	15	3.356143973822027
5	30	16	3.3041070408648427
5	106	17	3.265949315660223
5	29	18	3.1715236473643165
5	154	19	3.1517056600049447
5	12	20	3.1333446500485502
6	257	1	10.360193412824797
6	323	2	10.289054220204147
6	326	3	9.778365735061605
6	308	4	9.45179652712383
6	395	5	9.309683352406012
6	324	6	9.115254873128212
6	268	7	9.079571595923163
6	334	8	8.656623475723483
6	288	9	8.644393374078014
6	349	10	7.836499443754643
6	304	11	7.608867449889078
6	211	12	7.366358701026083
6	171	13	7.099795429639171
6	407	14	6.945266690467541
6	370	15	6.663648485424593
6	259	16	6.121897465117561
6	359	17	5.826219107991445
6	154	18	5.81722166261409
6	170	19	5.771283965097405
6	252	20	5.737682711804228
7	406	1	11.341554398666045
7	384	2	9.785389472366074
7	49	3	8.607793280046005
7	421	4	8.575068560248823
7	87	5	5.419982417607455
7	169	6	5.188952545613437
7	239	7	5.117521523091401
7	156	8	4.650804078440288
7	327	9	4.568932470489641
7	315	10	4.452266542977032
7	408	11	4.194893548114742
7	170	12	4.151969656164639
7	346	13	4.102254993438313
7	360	14	3.872252615227662
7	341	15	3.6630917177109352
7	251	16	3.608868545095902
7	153	17	3.5625295158645423
7	267	18	3.5472751937453144
7	397	19	3.516207609109006
7	39	20	3.507787770305758
8	339	1	16.230225051024117
8	358	2	15.341628584797272
8	61	3	10.60562148777072
8	155	4	10.209310501872036
8	156	5	9.267988778146453
8	303	6	8.445249081979817
8	269	7	8.408413981310083
8	242	8	7.989944031297095
8	212	9	4.707598441928814
8	344	10	4.443094253366232
8	7	11	4.387527630832929
8	272	12	3.7982766434451003
8	195	13	3.622020070923186
8	207	14	3.4750344444904093
8	38	15	3.344042794337451
8	50	16	3.308058781621776
8	352	17	3.152193899707978
8	315	18	3.101276809905218
8	11	19	3.0900582859368955
8	211	20	3.0291960666798374
9	358	1	5.587845505747939
9	339	2	5.363727990317529
9	61	3	4.567345003056538
9	156	4	4.5172097310241845
9	269	5	4.405061814219895
9	242	6	4.235333617981082
9	155	7	3.273082791860377
9	127	8	2.370422529159587
9	422	9	2.3663356062163166
9	238	10	2.344748007217539
9	198	11	2.3403988175077526
9	303	12	2.320740402566883
9	258	13	2.0385951417941133
9	179	14	1.9334228353655354
9	423	15	1.5872336644087512
9	68	16	1.577427917051341
9	31	17	1.4098121329772464
9	245	18	1.404088653450197
9	46	19	1.395664957865522
9	316	20	1.3352557108637861
10	61	1	10.211613380254889
10	155	2	8.551964538268834
10	269	3	7.215240238583194
10	156	4	6.482631159422677
10	358	5	5.132552387482923
10	339	6	4.796509967904134
10	303	7	4.7353830326307955
10	242	8	4.324721023958001
10	258	9	3.479374767316499
10	68	10	3.106552613813717
10	405	11	3.1047848039044847
10	309	12	2.9120495379318183
10	340	13	2.642968199164123
10	49	14	2.593447057321796
10	169	15	2.5505603519125617
10	384	16	2.47814849619804
10	313	17	2.413398400505324
10	167	18	2.4017731954768315
10	350	19	2.3983637852311714
10	36	20	2.387922735996487
11	198	1	9.571940009102427
11	195	2	6.839395975702782
11	148	3	5.247690928745329
11	339	4	4.711396240751285
11	79	5	4.517606463305459
11	135	6	4.493520041537286
11	156	7	4.36728790883732
11	238	8	4.319605943293276
11	269	9	4.255054108647105
11	142	10	4.124536866001285
11	242	11	4.101026944366934
11	254	12	4.006272537722246
11	358	13	3.8979301182293447
11	25	14	3.801079203173006
11	121	15	3.7499537682462587
11	46	16	3.703458292941151
11	272	17	3.687655885952463
11	343	18	3.506374079846802
11	315	19	3.4482280827363314
11	316	20	3.401956982086651
12	156	1	10.725866592432432
12	61	2	10.667303001815117
12	358	3	10.355496586616175
12	242	4	9.879817227583786
12	303	5	9.096083806286003
12	269	6	9.07271521568214
12	155	7	8.888580358249675
12	339	8	6.745460136046921
12	159	9	3.996539703660401
12	139	10	3.8336997032367655
12	258	11	3.5356411198666944
12	309	12	3.299997815371576
12	238	13	3.281940836770192
12	198	14	3.154380971482519
12	115	15	3.1193049254902614
12	75	16	2.885424446050994
12	144	17	2.847777662872259
12	251	18	2.8202154286256116
12	318	19	2.7491745838793538
12	36	20	2.7295441932151627
13	170	1	7.415435451775926
13	287	2	6.469020347490754
13	350	3	6.4097665654388924
13	185	4	6.30222955854072
13	342	5	5.927834627375854
13	151	6	5.89094488685865
13	79	7	5.7462597927273515
13	169	8	5.501263722207552
13	87	9	5.311653801436272
13	32	10	4.886580372885243
13	239	11	4.865310870887974
13	228	12	4.805667533502858
13	38	13	4.514389221274487
13	188	14	4.30046404838666
13	421	15	4.145111742899971
13	148	16	4.103072860126428
13	267	17	4.047699781235293
13	343	18	4.026244098250183
13	221	19	3.9366015623341055
13	54	20	3.7320015690440678
14	279	1	5.897036955771442
14	341	2	4.732383875005777
14	107	3	4.552275082608538
14	88	4	4.477937648767131
14	377	5	4.168325589256074
14	289	6	3.9830461244365694
14	45	7	3.9699193409324605
14	121	8	3.8549020126577926
14	343	9	3.8421692782185897
14	292	10	3.8416099359761167
14	47	11	3.8121050589370875
14	32	12	3.7520620515762078
14	270	13	3.704520349277914
14	269	14	3.6929683813999303
14	218	15	3.6575886465761247
14	411	16	3.6439952612211823
14	294	17	3.590794802763133
14	239	18	3.5022010398493997
14	310	19	3.4796645838874136
14	297	20	3.4742592299438244
15	422	1	11.428953957684785
15	164	2	10.981278290101011
15	128	3	9.874866148857226
15	118	4	9.86751593418946
15	94	5	9.006078099401634
15	166	6	2.9428421350543026
15	350	7	2.6875923230020256
15	331	8	2.3395960416799007
15	389	9	2.232062142403969
15	211	10	2.1526741855835017
15	200	11	2.1399186328994695
15	259	12	2.1138389479424924
15	419	13	2.016917072445195
15	323	14	2.0065293001757034
15	71	15	1.9419592845166451
15	45	16	1.9308732637278712
15	86	17	1.9268556756252702
15	252	18	1.9250031705310329
15	203	19	1.9012973259602206
15	349	20	1.8840591918506697
16	239	1	7.089024295454232
16	185	2	6.104552827591795
16	169	3	6.07214458328722
16	350	4	5.949526812537657
16	170	5	5.479553654668712
16	79	6	5.303530348454888
16	87	7	4.832052015048468
16	221	8	4.646441003419525
16	6	9	4.438525387273197
16	238	10	4.303558920833117
16	274	11	4.112367627621486
16	395	12	4.019344672482433
16	287	13	4.001623290780563
16	159	14	3.917133920841442
16	384	15	3.901849035924297
16	343	16	3.850699025822872
16	374	17	3.7311531020606825
16	269	18	3.678895106140934
16	333	19	3.5805600687577934
16	99	20	3.5784650099761763
17	303	1	9.444083090896665
17	61	2	7.5068703180912
17	358	3	7.307886589618665
17	156	4	6.642775096573025
17	155	5	6.333562955652645
17	242	6	5.61211716015732
17	269	7	5.2200809107485355
17	339	8	4.601746060717713
17	68	9	3.4284786640640705
17	167	10	3.3658389142069796
17	258	11	3.303873345475036
17	309	12	2.6605775534238143
17	144	13	2.243116599928764
17	212	14	2.194779093673182
17	36	15	2.093612086246385
17	159	16	2.066627063309104
17	315	17	2.042215851518076
17	75	18	1.9385575831626194
17	1	19	1.8616747703060224
17	391	20	1.8133952742868855
18	356	1	4.363732247697838
18	247	2	3.4439877804179297
18	254	3	3.2314445838985333
18	142	4	3.062765491304068
18	342	5	2.6408689206617244
18	50	6	2.523935178567254
18	40	7	2.453896157535301
18	195	8	2.4133900941177764
18	89	9	2.4059644876347055
18	411	10	2.341450447753477
18	88	11	2.2713260846831202
18	376	12	2.2461942854444543
18	41	13	2.186697825515397
18	81	14	2.1829147546222805
18	316	15	2.1614413876977174
18	148	16	2.160974642851493
18	423	17	2.1346961981926866
18	194	18	2.103340110155246
18	334	19	2.0911210365531963
18	221	20	2.084993663976183
19	159	1	15.433078928819706
19	195	2	13.698914884091451
19	100	3	12.52611406174491
19	99	4	11.734809757362608
19	115	5	10.107321096647826
19	344	6	9.13437503552804
19	267	7	9.07400689152096
19	86	8	8.888061483265897
19	10	9	8.768467896139462
19	121	10	8.324327753371543
19	377	11	6.352126766043386
19	234	12	6.189703611769666
19	36	13	5.456376629902206
19	55	14	5.1732199044192235
19	226	15	5.129120169585314
19	339	16	4.8820079813496
19	194	17	4.805364618056903
19	54	18	4.640094902074953
19	292	19	4.576986494061723
19	402	20	4.5638089422272445
20	148	1	6.859176604579439
20	292	2	6.840488239255137
20	100	3	6.822326996965414
20	295	4	6.366056298166818
20	202	5	6.361982588727231
20	48	6	6.275592486405666
20	121	7	6.212779620816581
20	343	8	6.0625132597160505
20	294	9	5.855926680311937
20	47	10	5.618259035659547
20	316	11	5.428339674719119
20	32	12	5.351962855537271
20	290	13	5.198158999186336
20	167	14	5.180210739762236
20	349	15	5.1198724850129045
20	115	16	5.087041145745884
20	147	17	4.993693293381997
20	139	18	4.858844819175113
20	297	19	4.83808656952967
20	113	20	4.8104600593013345
21	342	1	6.163007575499657
21	338	2	6.156261641458297
21	305	3	5.966342656206111
21	196	4	5.844098984931875
21	107	5	5.813407570368516
21	318	6	5.432399487594934
21	230	7	5.33240244676334
21	331	8	4.952176074294938
21	372	9	4.807197793181336
21	236	10	4.59638662677599
21	76	11	4.5668047849134465
21	400	12	4.219250747118628
21	354	13	4.032601150720751
21	227	14	4.0061918067501745
21	132	15	3.98388445417845
21	337	16	3.823199398368562
21	241	17	3.73842316887698
21	45	18	3.5194341901708626
21	144	19	3.5188674760115894
21	411	20	3.480053264896214
22	356	1	6.246097370426038
22	50	2	5.989762002798695
22	5	3	5.814766962074325
22	11	4	5.58074984293738
22	267	5	5.2238280350544875
22	344	6	5.07378560158011
22	25	7	4.914506369645002
22	142	8	4.890377494578008
22	34	9	4.8692756397813435
22	185	10	4.842274380234024
22	135	11	4.613229375916946
22	41	12	4.4149979957081795
22	195	13	4.274064398048809
22	285	14	4.186219548517944
22	272	15	4.09892713025089
22	245	16	4.086538975581714
22	148	17	4.033386228162524
22	349	18	4.033268077227264
22	236	19	3.9831835515915106
22	364	20	3.98316811221385
23	423	1	3.7219270633701766
23	361	2	3.320707254044586
23	40	3	3.192492483759156
23	411	4	3.0607914943828978
23	230	5	3.0257059226938257
23	142	6	2.9935824861092435
23	358	7	2.7526895272593666
23	382	8	2.7061741910641848
23	305	9	2.7036332505166345
23	195	10	2.685683630085822
23	342	11	2.6687035612924532
23	258	12	2.6085664332562
23	388	13	2.5646700743047877
23	159	14	2.5469256132402753
23	79	15	2.514652772524487
23	41	16	2.439254297389697
23	50	17	2.4263155675931847
23	7	18	2.3982398512082073
23	294	19	2.3856755240487155
23	53	20	2.3826388552010602
24	318	1	6.020451564587969
24	53	2	4.149718364491914
24	27	3	3.935627581202004
24	361	4	3.7597946107808844
24	159	5	3.610483529294006
24	338	6	3.571136493908682
24	168	7	3.409387634758395
24	254	8	3.4029083483402656
24	292	9	3.3368566881291586
24	66	10	3.317302602379691
24	236	11	3.307532200971732
24	11	12	3.28464038026728
24	40	13	3.2501836509845825
24	80	14	3.088066346680473
24	230	15	2.932082750593181
24	305	16	2.9013524880111627
24	79	17	2.857900107026261
24	88	18	2.617099714296429
24	108	19	2.5814108471075565
24	358	20	2.566217083599978
25	342	1	5.843703762467014
25	121	2	4.942231765560263
25	194	3	4.920399785861807
25	86	4	4.279611758923583
25	100	5	4.227942203859473
25	341	6	3.9141031015388617
25	195	7	3.741768511703519
25	344	8	3.560522678812412
25	79	9	3.4515889866243668
25	246	10	3.4410467568228307
25	159	11	3.3986673331077015
25	11	12	3.349892076857751
25	5	13	3.092038451465393
